	0.0	0.11	0.22	0.33	0.44	0.56	0.67	0.78	0.89	1.0
0.0	1.0863707993632034e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.11	0.27254302874032404	0.014535731085134285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.22	0.4617565987416173	0.27240102157077256	0.005814944256533544	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.33	0.6002659287033023	0.4614133899025859	0.2724483210327134	0.01308226661370219	0.0	0.0	0.0	0.0	0.0	0.0
0.44	0.705999895058496	0.6001323095906697	0.4615964346167353	0.27233001798599493	0.010175337670833449	0.0	0.0	0.0	0.0	0.0
0.56	0.7893371446848401	0.7059412239087712	0.6002405144524392	0.4614820316703976	0.272416751796842	0.010175337670834098	0.0	0.0	0.0	0.0
0.67	0.8571330970993919	0.7892421316051867	0.70596469236866	0.6001156072015894	0.46148203167039337	0.2723300179859938	0.013082266613700674	0.0	0.0	0.0
0.78	0.9128642150237065	0.8570999674138668	0.7893309780548438	0.7059646923686609	0.60024051445244	0.46159643461673827	0.27244832103271605	0.00581494425653263	0.0	0.0
0.89	0.9599857688841267	0.9128864496909671	0.8570999674138672	0.7892421316051891	0.7059412239087703	0.6001323095906702	0.4614133899025839	0.27240102157077073	0.014535731085131712	0.0
1.0	1.0	0.9599857688841287	0.9128642150237072	0.857133097099393	0.7893371446848415	0.7059998950584958	0.6002659287033102	0.46175659874162056	0.2725430287403204	1.0863707994017062e-06
