	1000	3000	5000	7000	9000	11000	13000	15000	17000	19000
Rep_1	0.003580599994165823	0.011469299992313609	0.009995400003390387	0.013300899998284876	0.020356299995910376	0.039293800000450574	0.03478960000211373	0.048286200006259605	0.060743500012904406	0.0663329000090016
Rep_2	0.004333700009738095	0.006180399999720976	0.01365599999553524	0.014683300003525801	0.020982300004106946	0.039799599995603785	0.029999300008057617	0.03201239999907557	0.03246749998652376	0.04430689998844173
Rep_3	0.011298400000669062	0.009273100004065782	0.009671599997091107	0.019431799999438226	0.021563000002061017	0.031035000007250346	0.027246500001638196	0.04529530000581872	0.04020149999996647	0.04652720000012778
Rep_4	0.0024659000046085566	0.0060861999954795465	0.016828399995574728	0.019238499997300096	0.025595799990696833	0.04180979999364354	0.028843799998867325	0.029377700004260987	0.047600399993825704	0.04649079999944661
Rep_5	0.002369199995882809	0.005530099995667115	0.0174200000037672	0.01459459999750834	0.03781880000315141	0.03587340000376571	0.029179400007706136	0.030378099996596575	0.045255100005306304	0.0412178000115091
Rep_6	0.0042760000069392845	0.006392800001776777	0.016605800003162585	0.0199436999973841	0.02747139999701176	0.032882699990295805	0.03938069999276195	0.041168399999151006	0.03945489999023266	0.03763049999543
Rep_7	0.004075600008945912	0.009918299998389557	0.015469899997697212	0.01991190000262577	0.0199436999973841	0.03884470000048168	0.05006389999471139	0.0506154000031529	0.036063499996089377	0.06292690000555012
Rep_8	0.004659199999878183	0.009610900000552647	0.017911800008732826	0.024363799995626323	0.02763190001132898	0.02591270000266377	0.033982900000410154	0.0523962000006577	0.04171840001072269	0.06051940000907052
Rep_9	0.004645000008167699	0.006024100002832711	0.00973560000420548	0.015577600002870895	0.02229569999326486	0.027488499996252358	0.04533069999888539	0.046174999995855615	0.04105870000785217	0.03670399999828078
Rep_10	0.0031933000136632472	0.005507400011993013	0.017834700003731996	0.020999200001824647	0.01830830000108108	0.029686599998967722	0.0409226000047056	0.04218379998928867	0.05120560000068508	0.046399400001973845
